,id,name,state,country,coord.lon,coord.lat
74689,2806358.0,Wöllsdorf,,DE,13.03333,51.133331
74690,2806371.0,Wöllnau,,DE,12.70466,51.54377
74691,2806377.0,Wollmerschied,,DE,7.85,50.116669
74692,2806380.0,Wollmerath,,DE,6.98333,50.150002
74693,2806382.0,Wollmatingen,,DE,9.14595,47.692261
74694,2806385.0,Wollmar,,DE,8.68333,50.966671
74695,2806392.0,Wollishausen,,DE,10.70661,48.320251
74696,2806399.0,Wollin,,DE,12.46667,52.283329
74697,2806409.0,Wollersleben,,DE,10.71667,51.433331
74698,2806414.0,Wollershausen,,DE,10.25,51.599998
74699,2806439.0,Wollbrandshausen,,DE,10.16667,51.583328
74700,2806442.0,Wollbach,,DE,10.23333,50.366669
74701,2806451.0,Wolkshausen,,DE,9.9775,49.627499
74702,2806453.0,Wolkramshausen,,DE,10.75,51.416672
74703,2806458.0,Wölkham,,DE,12.55,48.116669
74704,2806471.0,Wolkering,,DE,12.18573,47.879688
74705,2806474.0,Wolkenstein,,DE,13.08333,50.650002
74706,2806489.0,Wolken,,DE,7.46667,50.333328
74707,2806501.0,Wolgast,,DE,13.76667,54.049999
74708,2806523.0,Wolfstein,,DE,7.6,49.583328
74709,2806548.0,Wolfsmünster,,DE,9.73333,50.083328
74710,2806559.0,Wolfskuhle,,DE,7.20033,51.237049
74711,2806575.0,Wolfskofen,,DE,12.25,48.98333
74712,2806576.0,Wolfskehlen,,DE,8.50056,49.853062
74713,2806596.0,Wolfsheim,,DE,8.03944,49.872219
74714,2806607.0,Wolfshagen,,DE,12.8425,54.22691
74715,2806610.0,Wolfshagen,,DE,10.31951,51.909279
74716,2806629.0,Wolfsfelde,,DE,11.63555,52.079079
74717,2806633.0,Wolfsegg,,DE,11.9781,49.107311
74718,2806646.0,Wolfschlugen,,DE,9.28333,48.650002
